mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta2_0,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_std_0,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,contrast_0,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,zcr_mean,zcr_std,rms_mean,mel_mean_0,mel_mean_1,mel_mean_2,mel_mean_3,mel_mean_4,mel_mean_5,mel_mean_6,mel_mean_7,mel_mean_8,mel_mean_9,mel_mean_10,mel_mean_11,mel_mean_12,mel_mean_13,mel_mean_14,mel_mean_15,mel_mean_16,mel_mean_17,mel_mean_18,mel_mean_19,mel_mean_20,mel_mean_21,mel_mean_22,mel_mean_23,mel_mean_24,mel_mean_25,mel_mean_26,mel_mean_27,mel_mean_28,mel_mean_29,mel_mean_30,mel_mean_31,mel_mean_32,mel_mean_33,mel_mean_34,mel_mean_35,mel_mean_36,mel_mean_37,mel_mean_38,mel_mean_39,mel_std_0,mel_std_1,mel_std_2,mel_std_3,mel_std_4,mel_std_5,mel_std_6,mel_std_7,mel_std_8,mel_std_9,mel_std_10,mel_std_11,mel_std_12,mel_std_13,mel_std_14,mel_std_15,mel_std_16,mel_std_17,mel_std_18,mel_std_19,mel_std_20,mel_std_21,mel_std_22,mel_std_23,mel_std_24,mel_std_25,mel_std_26,mel_std_27,mel_std_28,mel_std_29,mel_std_30,mel_std_31,mel_std_32,mel_std_33,mel_std_34,mel_std_35,mel_std_36,mel_std_37,mel_std_38,mel_std_39,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,label,file_path
-602.02,40.03702,-30.392967,7.3419123,-31.56601,5.774481,-5.407446,0.91373384,-14.979836,-4.323715,-4.245124,-13.262087,-9.37232,212.74081,46.207813,48.42553,24.99879,41.33471,8.582305,10.740624,8.013199,16.430443,8.1286,8.348309,14.288016,10.592195,17.13793,4.324162,-4.3765554,-1.372468,-1.3907801,-0.06386167,-0.0011216998,0.5366316,-0.68734574,-0.64407885,-0.5021044,-0.86413443,-0.97094226,-0.41708118,-1.2623549,1.5321782,0.82490766,-0.24135847,-0.502151,0.035164595,0.17396134,-0.20077619,-0.24703218,0.42807215,0.3266163,-0.051555276,11.401142,4.7234635,5.505945,3.1850104,3.8871098,1.5953631,1.2688067,0.7777346,1.4726774,0.84896773,1.2734774,1.2970035,1.4298158,18.89226087002903,16.677337851061512,18.871780400196528,16.903928503824197,19.690926532677786,21.449263580508074,48.03033403776397,5.041080372675264,7.006618817101826,7.005158398427521,3.429728528954187,6.347791771115239,7.245601284657817,9.720607413076978,0.3018035888671875,0.14181887870364926,0.005733750760555267,-59.058147,-55.998295,-45.938557,-40.8303,-44.662018,-53.281586,-48.010567,-45.53122,-47.060432,-47.396385,-45.656567,-45.946453,-46.450394,-47.755592,-46.896156,-47.816746,-50.31232,-49.46488,-50.597145,-53.010014,-53.761528,-55.57789,-50.524254,-50.439804,-50.160187,-50.15902,-49.82709,-51.962906,-53.50474,-52.602844,-52.050655,-53.20237,-53.825935,-54.22621,-56.640938,-58.999386,-60.363064,-66.90857,-66.95115,-67.09369,11.001607,14.586421,24.50178,30.017,27.395382,20.174793,25.290266,27.980034,27.459442,25.845327,26.982693,28.395168,28.985334,26.955807,26.193108,26.648699,24.372269,24.332651,24.176584,21.721981,21.12238,18.412878,22.862309,23.061716,22.667585,22.450891,22.950535,21.899433,19.83578,21.21586,21.71367,20.462542,19.609278,19.156996,17.531797,15.109153,12.830903,7.1670012,7.831933,7.77479,0.58684045,0.6824896,0.74148643,0.58519906,0.6200133,0.5399436,0.52993774,0.55622166,0.5379487,0.63734543,0.6592829,0.52822524,wake,dataset\wake\EmineHatun_Cakmak_wake_1.wav
-587.0243,46.225014,-23.308105,8.295349,-24.366837,-5.5653815,0.776232,-1.9950986,-3.0925674,-14.028902,1.8893635,-8.408461,-10.608404,203.43243,50.026493,44.912273,31.143957,34.231243,11.454421,7.045548,8.107536,6.6241474,16.563225,11.268895,13.062199,11.490878,13.029818,0.8908751,1.1414356,0.006156549,0.08604516,-0.7062985,0.07623522,0.11732225,0.12339933,-0.5038254,-0.8173556,0.23829229,-0.695632,-2.0748842,-1.368897,2.2271326,0.36033943,0.9928559,0.28516632,0.50357586,-0.07578973,-0.045798875,0.4199591,-0.20069559,0.42338914,0.21075203,11.184513,4.6345916,5.358507,3.3113048,3.288947,1.5555879,1.5238808,0.8639225,0.6803795,1.6916139,0.75467676,1.0505589,0.58203954,18.240304181252192,17.47547489207342,16.7272248997519,16.793672566155017,18.3132066161719,20.646319476887317,16.905622205557673,7.093277453803302,7.207805203814627,6.361364978460276,4.855292384342347,6.422247060336336,7.761045380513709,4.479539795014835,0.2883148193359375,0.1376417331410067,0.005254807882010937,-56.19784,-49.875877,-38.812553,-39.746468,-47.443195,-46.334175,-44.505737,-45.28581,-45.19691,-44.213776,-44.195713,-45.983093,-46.288673,-45.220795,-48.05178,-48.81892,-49.216236,-49.90151,-52.82607,-52.774216,-52.15329,-48.216072,-49.4207,-49.30662,-49.424385,-50.324463,-52.250732,-52.619827,-50.901043,-50.554047,-52.64234,-52.612938,-54.91594,-56.757423,-57.627136,-60.71642,-64.67067,-63.112377,-63.789883,-59.996033,12.390445,19.489944,28.45427,28.70553,23.34959,23.60155,26.209854,25.832842,25.275715,26.457464,28.340574,27.506,25.624708,25.971024,24.263954,23.618303,23.389917,22.509754,20.351145,19.538746,19.412895,23.12677,21.900059,21.705683,21.678057,21.636353,19.537336,19.046091,20.602898,20.590805,19.559334,19.617008,17.761541,16.025303,14.394005,12.23357,11.253681,12.402748,11.269682,13.520804,0.6516337,0.502815,0.49297902,0.4736563,0.50072706,0.5843197,0.5710409,0.6012647,0.6916534,0.6412363,0.6515334,0.71310204,wake,dataset\wake\EmineHatun_Cakmak_wake_1.wav
-268.98193,101.57271,3.8462603,41.905693,-13.10541,-3.9406004,-10.095994,-13.312442,-0.619269,-7.3740673,0.7562909,-14.234899,2.934188,126.41226,47.443672,30.673996,33.271843,22.40944,17.298355,18.31283,14.188816,13.071967,14.068116,13.2645235,14.510646,6.223569,10.301821,3.1513565,-0.7397463,0.40321994,-0.85148776,-1.6220832,-1.8065437,-0.44414654,0.5286313,0.22269502,-0.20886618,0.033742577,0.51166445,-1.1648633,1.1465306,-0.85524285,0.58527446,-0.30295786,-0.14982712,0.39136332,-0.2372646,0.469075,-0.23985724,0.38325894,0.027518861,-0.2513768,14.349454,6.325121,4.810935,4.797318,2.6066558,1.9701844,1.7932445,1.1885298,2.0124803,1.8827469,1.2561026,1.3999112,1.0784264,35.94688238962087,17.345319934872656,18.993620823230213,16.737612131753806,17.895807907009413,22.28709921519441,50.501995408484674,4.599058109722666,5.870134478393144,6.303739163757898,4.331555609207389,4.121723504659771,6.971977914403684,7.729977984874405,0.0802154541015625,0.02681333097062759,0.0753602385520935,-1.1319205,1.6039588,-1.9819417,-0.4977666,-1.3367938,-3.5185423,-7.1252546,-9.411483,-11.85428,-13.235731,-16.04393,-18.227285,-21.601177,-22.056187,-22.204401,-23.534853,-24.30185,-23.092297,-22.291794,-22.386423,-22.984692,-24.28256,-25.291632,-26.126001,-24.88855,-21.392876,-21.714495,-24.932543,-27.710514,-27.429226,-26.260136,-27.336174,-29.845642,-29.475636,-33.273975,-42.23726,-43.879753,-39.73766,-35.83183,-39.007896,10.771477,15.813604,17.17765,17.487062,14.798992,18.486475,18.592329,18.34108,18.140265,18.164753,17.099472,15.471935,14.807142,14.739203,14.23407,14.159257,14.316385,14.4572115,14.798676,14.545518,14.675571,13.639215,12.647458,13.6569395,14.361687,15.694605,15.822757,13.9056,11.885111,11.575125,12.66874,13.42812,13.066401,13.519846,12.915201,13.64074,10.696651,8.578449,10.412932,9.851037,0.55505943,0.51500845,0.48290554,0.31952035,0.3131532,0.30731755,0.37595052,0.39261708,0.31412235,0.3563199,0.26568198,0.4218543,wake,dataset\wake\Emir_Ozogul_wake.wav
-275.8698,99.84453,0.775967,34.562744,-28.512014,0.5239947,-19.142292,-3.0069976,-6.441316,-2.7823548,-7.767418,-7.041319,5.3194466,109.04024,42.042755,33.382202,29.119617,31.244673,20.033264,12.447892,8.752028,12.097579,7.5986114,11.065771,16.66162,11.350667,11.6844,2.7761507,-1.2117584,0.36421397,-1.6561341,-2.080474,-1.3945748,0.3421165,0.22341779,-0.21684118,-0.13465545,0.14487395,0.19536576,-0.34074438,0.780858,-1.0976586,0.74720967,-0.43125308,0.40833127,0.25416028,-0.09210652,0.33502847,-0.26668906,0.5077074,-0.49378297,0.20057794,10.836369,5.7943244,5.242975,4.1001744,3.0681863,1.8377796,1.2022756,0.723339,1.7109433,1.0725001,1.1730922,1.6090142,1.0677487,37.11459916054852,17.403479402509667,21.330715563435866,20.175541874397474,20.236648046521164,23.260157509779248,48.71804113391814,6.748174864255557,4.842441072217804,4.878684935021326,4.628916433950605,3.972390842485251,7.500210030638584,9.648213745345535,0.0967864990234375,0.02690224042534459,0.047837238758802414,-9.774346,0.6849262,-7.38904,-2.5512319,-4.797428,-2.208705,-6.896636,-8.225201,-9.906979,-13.1199665,-13.952202,-16.542465,-17.637655,-22.218006,-21.990646,-23.449337,-23.858234,-24.946121,-24.560308,-23.81232,-23.736225,-24.226143,-24.802303,-26.137182,-27.219307,-27.21275,-24.580715,-21.845404,-24.131323,-28.061388,-29.700783,-28.194733,-27.288132,-29.648857,-30.79967,-31.719929,-39.394302,-46.327576,-44.800083,-41.938713,7.0611877,14.088516,13.535598,14.765329,12.504188,13.636226,17.15617,17.474508,16.441334,16.453794,16.0417,15.589679,13.889228,13.882316,13.626923,13.285275,12.406925,13.0193205,13.38852,12.590227,12.995917,12.971748,13.014231,11.282957,10.942141,11.44259,12.6817,13.928831,12.759884,11.018124,9.238834,9.799372,11.06403,11.683506,11.142018,10.507748,11.888506,12.717475,8.081935,7.953815,0.25621837,0.4470128,0.48541638,0.50061715,0.31329802,0.27185923,0.2317033,0.2604849,0.4401352,0.348899,0.2744687,0.18935451,wake,dataset\wake\Emir_Ozogul_wake.wav
-283.05988,102.38394,1.0411248,38.813026,-13.255461,-2.985669,-8.760639,-11.615778,-0.7232499,-6.164903,2.7679424,-12.2022,3.1202095,112.31016,45.377007,25.766958,31.302444,23.764942,17.70775,17.746672,13.485412,10.646611,12.931232,12.271944,15.247258,6.0002513,5.763261,2.0485976,-1.2857536,1.4443326,-0.80093634,-0.91070026,-0.5320586,-0.5919003,0.5989547,-0.21401641,0.49681267,0.22358239,-0.08941957,-3.0741117,-0.7520718,-0.23317689,0.44919693,0.38370967,0.40862703,0.7602215,-0.13466907,0.07362312,-0.37573755,0.33612037,-0.006203145,-0.27433124,10.321124,6.8912783,4.2697196,4.886617,2.3866599,2.038423,1.6854718,0.9911371,1.9244684,1.9023169,0.97742176,1.3039783,0.95994836,36.41882125241595,17.445122364534836,18.376693153934795,17.36109541662344,17.672876836923457,22.042851131551032,49.57260571656059,7.8072060819041,4.251698230296268,5.8065312629590515,3.883434980903102,3.5119859365479345,6.719297596706083,8.895056517875291,0.0787353515625,0.015609256442271778,0.05371846258640289,-3.2911377,-0.5910612,-4.966002,-3.3130565,-4.2444067,-6.031706,-8.923105,-10.935907,-13.012792,-14.005091,-17.296577,-19.628302,-22.403677,-22.445015,-22.703274,-24.031435,-25.093637,-23.796425,-23.412243,-23.778158,-24.184383,-25.44834,-26.712559,-26.599134,-26.18922,-22.953346,-23.073162,-26.206257,-29.653034,-29.063395,-27.823492,-28.563675,-31.316153,-31.395191,-35.175316,-43.423344,-44.92701,-41.2334,-37.80842,-40.697983,9.899593,14.890021,15.689207,16.290447,13.468949,17.217535,17.209536,17.515266,17.305576,17.409071,16.679808,14.635392,13.302898,13.6855755,12.332492,12.199856,13.126601,12.865786,13.035029,12.603816,12.748335,11.9399,10.717293,11.727972,12.593037,14.014987,14.224415,12.729865,10.5759115,9.718447,10.713959,11.866003,11.509684,11.817209,11.626178,12.552333,9.647279,7.358188,9.330424,8.712646,0.53785485,0.485498,0.44147334,0.29145834,0.3022268,0.3039321,0.40430382,0.38888702,0.32156116,0.36897942,0.2692543,0.4267977,wake,dataset\wake\Emir_Ozogul_wake.wav
-569.6611,71.195206,-8.682844,35.335876,-12.305235,-1.6760894,6.8178854,-2.8229117,-9.594573,3.4566598,2.1687388,-1.3976483,-4.0668564,189.36223,66.39366,20.29686,50.379353,25.373312,19.725334,12.075427,10.152756,12.11808,8.35741,9.392968,9.508844,7.2901974,11.3589115,4.5773444,-0.15141746,-0.39311495,-1.7815759,-0.22350597,-1.2509468,-0.1447317,-0.60090613,0.39206728,0.21960232,-1.0411441,0.066097476,-2.3626733,-1.2822497,0.90819216,1.3029457,0.7602341,-0.36401933,-0.21838391,-0.043944195,0.24251099,-0.4771856,-0.29947037,-0.15241271,0.13892667,12.3390255,6.3123393,2.6400127,6.8099976,2.8650975,2.271411,0.69172364,1.426225,0.77337706,1.7781847,1.6420462,0.63294286,0.48681328,21.0832012730964,14.265602260112683,16.01239801348504,17.57036607884025,18.486768927152113,20.439652631197497,15.269827833527014,10.063965298194725,5.354558165079309,5.707357338580165,3.3200620385506343,5.329722152338825,8.560132332990925,2.902677398271876,0.154388427734375,0.07562218297290882,0.011152522638440132,-32.452908,-33.583405,-36.935165,-38.807106,-41.087677,-41.992393,-41.56424,-44.147343,-43.983757,-45.028564,-46.77918,-48.18074,-50.4024,-49.361732,-45.910713,-46.405487,-51.43291,-52.039455,-52.87007,-51.629997,-54.49713,-54.445976,-51.511368,-48.951927,-48.855907,-48.01186,-47.653465,-50.158,-52.53524,-54.022488,-55.787186,-58.904953,-59.119534,-60.14778,-63.771236,-62.78506,-64.2652,-67.5476,-68.86118,-69.49755,27.029755,30.103292,30.351542,28.404795,29.682558,30.779696,30.412428,26.495998,27.258673,26.992043,23.748459,21.042837,20.156681,21.802582,21.700405,21.31513,17.134146,17.855156,19.507454,19.202705,16.76342,18.902914,21.868618,23.003859,23.124474,24.919937,24.598633,22.364899,22.313793,22.150166,20.455536,16.638649,16.171383,15.398551,10.896947,12.01179,10.097409,6.5701556,4.763714,4.6549544,0.43780607,0.6734176,0.5734422,0.5018136,0.5709508,0.4770659,0.48139212,0.4446961,0.41055226,0.45166203,0.5592246,0.40544683,wake,dataset\wake\emre_samet_eroglu_wake_1.wav
-576.0391,68.51244,-5.1106424,32.314346,-23.649477,4.4097595,3.2044036,-10.126207,-4.851507,6.8989124,-2.9412813,-4.7471,-8.080836,192.3723,58.97791,15.452949,44.90097,35.693806,14.8605385,8.743062,14.373514,9.102248,9.87678,8.9823675,7.9185615,9.884494,11.644215,4.325849,-0.523512,-1.0921671,-1.8097715,-0.17503482,-1.0197779,0.040247083,-0.46544564,0.68553454,-0.8810569,-0.5800416,-0.07299583,-1.699691,-1.0480733,0.7734447,1.3111255,-0.004787162,-0.39591902,-0.24277997,-0.0007776916,-0.05268436,-0.21128616,-0.053432774,0.30282405,0.264454,9.561306,5.729725,2.1338995,6.071514,2.3955674,1.6904584,0.9418761,1.3185065,0.90020514,1.305004,0.42366785,1.0964949,0.70987976,23.51288811721829,14.956904411440377,17.278789901797246,19.456417649271376,20.078217516749927,22.524289667165824,48.02438054862088,11.38958703249824,4.737973703676741,5.46364261992238,3.7967492405421694,4.903826814545886,8.062137185762946,10.895870208732655,0.1797027587890625,0.08669274123757378,0.00828987080603838,-34.385605,-33.447556,-38.17541,-38.693604,-40.780426,-41.85282,-42.196037,-42.081776,-43.655643,-44.943638,-45.735054,-47.77603,-48.860207,-50.562023,-52.023003,-48.02092,-45.99305,-48.96961,-53.345238,-54.35765,-53.82927,-53.666878,-57.017345,-54.3561,-49.862076,-49.29313,-49.210613,-48.233063,-48.863243,-51.513607,-52.831024,-54.372223,-57.13229,-60.754486,-59.713097,-62.847687,-64.47861,-64.879486,-67.23044,-71.47316,25.205574,29.707596,29.30116,28.49558,27.059036,27.950443,30.062483,29.048908,26.205194,26.826853,26.756878,23.993801,21.004683,19.961224,20.287783,20.914883,21.246504,19.745205,15.961542,16.84854,18.248665,17.070156,16.161285,18.574553,22.243366,21.790642,23.238228,24.24049,23.185884,21.728174,21.991491,20.811947,18.157576,14.054778,15.0250435,11.941481,10.131027,9.711796,6.776504,1.8142549,0.55920535,0.5156664,0.39911568,0.5931219,0.7309957,0.48341772,0.49046165,0.5776054,0.47322276,0.47826937,0.40826392,0.37010118,wake,dataset\wake\emre_samet_eroglu_wake_1.wav
-555.87537,74.78123,-6.041606,42.23771,-15.604596,-3.2595153,6.404453,-2.6091366,-12.722094,3.159261,2.1975446,-0.21017933,-3.231223,176.64809,60.95113,24.851715,49.57482,25.03381,20.596533,11.975234,12.446649,12.140507,6.7088647,7.9123373,8.848518,6.836251,9.082674,0.850577,1.4550409,2.5066319,-0.55021864,-0.4841044,-1.355566,0.42852634,-0.8163561,-0.21167445,-0.54761577,-0.57205725,0.3189085,-0.82323635,-1.4392518,1.0723233,0.9396851,0.44159657,-0.007764213,0.053068817,0.44676888,0.049569204,-0.09919225,-0.28496832,0.3718648,0.2160728,8.635454,5.3593383,2.276003,5.681851,1.4967936,1.8904313,1.02977,1.2582022,0.7684515,0.91825813,1.1341693,1.1036099,0.5081188,23.846589908006436,14.54974722744283,17.518734230108407,18.009711116495772,18.954707728415357,21.444917552359446,16.771549221326968,11.517059757904322,4.363028693402536,6.628481374846962,3.6593927342301074,5.1670264726862305,8.883655797374367,4.378133712909374,0.16827392578125,0.08607313982532104,0.00829039141535759,-29.823215,-30.353777,-33.859097,-36.357056,-37.86589,-38.96605,-38.67064,-40.256943,-42.774197,-43.693348,-45.135796,-47.57641,-49.97854,-47.45585,-43.98867,-44.956966,-51.387054,-51.898125,-52.294388,-51.113987,-53.788605,-52.549877,-48.877262,-46.48867,-47.38349,-45.99404,-44.466454,-47.2414,-49.988503,-51.816837,-54.07812,-57.470177,-57.109024,-57.913666,-62.634888,-61.0632,-62.732903,-67.98658,-68.758545,-68.82369,25.293882,27.97804,28.300823,25.611532,27.069515,28.122393,27.75336,24.775877,24.584276,24.60375,21.940699,19.172255,18.577108,20.032078,20.052708,20.153605,15.587073,15.859041,17.547234,17.18828,15.138915,18.116524,20.644999,21.493835,21.36721,23.27788,23.964298,21.881165,21.650276,21.172737,19.484055,16.613066,17.096567,16.720879,12.608357,14.09725,12.346123,6.3318496,6.702013,8.290379,0.36842114,0.4355216,0.6674894,0.4987875,0.4139681,0.45166618,0.46392417,0.4780815,0.3998288,0.35331297,0.4585719,0.54397005,wake,dataset\wake\emre_samet_eroglu_wake_1.wav
-599.4619,70.15051,-11.646857,8.243309,-2.9679544,-10.746649,-4.659584,-1.2212392,-7.8631625,-9.423347,-13.446117,-11.608288,-11.324926,209.85365,52.062317,19.93,16.233366,6.080634,12.822394,3.2478983,7.4304876,7.3611984,8.931646,11.235985,10.831751,12.721084,18.844215,2.5429397,-2.2673087,1.7409139,-0.7954669,-1.5894761,-0.23887387,0.6535074,-0.02456794,-0.87148345,-0.41381127,-0.29800183,0.41055688,3.2325907,0.18027033,-0.3236481,0.5550684,-0.07028654,-0.2759724,-0.06109339,-0.1451109,0.05381857,0.025756117,0.3892297,0.43683442,0.16574585,11.568433,4.0218935,0.635909,1.1611582,0.67525554,0.8915913,0.25423458,0.93139726,0.4685768,0.46585703,1.0655081,1.3079944,0.8606022,24.818728434426866,13.191752810690012,12.927930612038754,15.129822697047132,14.877521535450695,15.548845385369363,16.773088836468702,11.6789829769641,2.9628829502908705,2.6976931917447198,2.6399723477200743,2.581463621942669,3.357152014285376,2.9273186480042357,0.1302032470703125,0.0636079583680267,0.0029274714179337025,-47.171097,-40.569473,-39.331497,-36.974117,-41.81989,-44.957245,-46.76111,-46.66535,-45.28814,-45.758583,-46.14411,-46.71511,-47.83175,-48.809616,-50.268566,-51.973,-51.310966,-51.25378,-52.856285,-50.537773,-50.14969,-50.96779,-52.17752,-51.791084,-52.49533,-53.150322,-55.00672,-55.38566,-57.507896,-58.10381,-59.524414,-60.31118,-61.289993,-61.284958,-60.755764,-62.410797,-62.560593,-63.281532,-62.50809,-63.113384,21.821848,27.043896,28.409494,29.374325,26.457832,23.738756,22.580162,23.524542,23.7002,23.227167,23.332848,23.297935,22.763218,21.411669,21.222649,19.406744,18.606937,18.996727,18.418943,20.303116,21.812706,21.86199,21.247358,20.861649,21.197868,20.557997,18.704817,18.098612,17.00791,16.561281,15.267884,15.00333,13.58573,13.497674,14.11512,12.480367,11.593783,11.371077,11.975483,12.535678,0.5103652,0.74513066,0.54958344,0.6274295,0.4458346,0.42612985,0.4374447,0.43609324,0.50658935,0.55176896,0.49333304,0.4043847,wake,dataset\wake\enescan_gürel_pozitif_1.wav
-620.8275,68.25922,-15.635258,11.6612,-10.848264,-10.734602,-4.7107725,-6.8938417,-17.381523,-14.261934,-18.06721,-10.606152,-15.84622,203.63756,46.193695,20.298367,15.827777,16.40358,11.669322,3.1753187,9.209583,12.555705,10.72121,12.706382,11.541194,10.846618,19.180296,1.94167,-2.2111137,1.8059115,-2.119454,-1.4132459,0.0018899199,0.23275411,-1.232062,-0.57269394,-0.23738043,0.33013973,-0.7703296,2.9549572,-0.029366553,-0.096477,0.35803556,-0.27544063,-0.33463117,-0.14483856,-0.4193595,0.14023834,-0.032596618,0.42739105,-0.0056865364,-0.0025064014,9.117974,3.4205928,1.1675879,0.7538356,1.119997,0.6065157,0.43891197,1.5333738,0.82465255,0.5349225,1.2333641,0.84504604,0.5309245,26.634502632850733,13.611538632008667,15.814102387223866,15.765877412349962,16.24713342639713,17.068306151760105,48.6926007655827,9.928803687950023,3.0362593340592428,3.7223222931185833,2.8500396971816664,2.6984569761340604,2.915474259612721,12.016537281813457,0.210296630859375,0.16914983453411986,0.0022157062776386738,-52.024117,-42.827087,-40.818626,-37.898956,-38.72979,-45.19089,-47.43093,-50.0844,-48.062996,-47.36439,-48.63743,-48.896965,-48.36544,-49.96637,-50.900246,-50.895554,-53.377064,-54.802773,-53.148582,-54.435024,-54.771164,-52.368195,-52.49479,-53.088318,-54.313637,-53.843887,-54.473,-55.960464,-57.018497,-58.03569,-60.217373,-61.18829,-62.769577,-62.653637,-64.75346,-63.4814,-63.64835,-64.98895,-65.62799,-67.08215,18.196598,24.833965,26.718342,27.049757,26.250383,23.392319,22.258837,20.714314,22.463167,22.139444,21.299522,21.076529,21.33926,21.472982,20.229328,20.507547,19.273808,17.236248,18.103363,17.533884,17.461447,20.149273,21.48767,21.563675,20.322231,20.718231,20.822542,19.586916,18.16606,17.87467,16.961353,15.853581,14.267382,14.042444,12.005408,13.768066,13.057946,11.817312,11.026266,10.9474535,0.3727819,0.3384636,0.44521052,0.80042076,0.5790541,0.6357214,0.45753542,0.41768456,0.42888534,0.42254734,0.4088873,0.40395153,wake,dataset\wake\enescan_gürel_pozitif_1.wav
-582.33777,70.44444,-17.263344,15.766569,-4.694495,-15.423141,-4.714709,-3.6982598,-9.301678,-11.601242,-14.437855,-11.585437,-11.216396,207.32758,44.33067,26.958248,25.074615,8.915907,19.036125,3.2297833,7.6574283,6.8563213,11.211624,8.977761,8.472036,10.6772585,21.940916,2.5772917,-2.0678034,2.9175017,-0.9903428,-2.1437645,-0.16090053,-0.49413493,-0.6029053,-1.3221414,-0.4393799,-0.096909806,-0.13246924,-0.40988147,0.43111104,0.6016769,0.18737131,0.11243993,0.016387701,0.05194467,-0.2325939,-0.14563167,-0.18463513,-0.104110286,0.008547373,-0.23042732,9.768056,3.5219972,2.120852,0.97802824,0.8185819,1.2623129,0.46704766,1.0712255,0.45473585,0.37046352,0.6777786,0.73043615,0.9837748,28.62913697761397,12.66328953121183,14.705984690723572,15.467851997977661,15.256291403016766,16.622940841339783,16.68731097311602,14.159031984295058,3.046908406266929,4.401639075025637,3.0532455412675628,2.601596991953674,4.613562609343356,3.956319104991607,0.2164154052734375,0.1596986576358599,0.003583946730941534,-45.51046,-37.37459,-37.28485,-35.322018,-38.316967,-41.880676,-45.096928,-44.364708,-43.792915,-43.8896,-44.8556,-45.621212,-47.087006,-47.03314,-48.570877,-51.02243,-50.409565,-49.890076,-51.36933,-49.336487,-47.84934,-47.543663,-49.000877,-48.825325,-49.376133,-49.937576,-51.6224,-52.03628,-54.044476,-55.102364,-58.014687,-58.88945,-59.726593,-60.419273,-60.133614,-62.362785,-62.195446,-63.50341,-62.217613,-62.07546,20.690992,25.790125,25.37698,25.797651,25.111202,24.061922,22.063242,22.491652,21.514578,21.633314,20.958477,21.42113,20.5559,20.300285,19.99632,18.31799,17.606447,18.115616,17.733006,19.579084,21.991344,23.458292,23.496012,22.832407,23.62105,22.913076,21.316172,21.151571,19.973064,19.436832,16.626163,15.877043,14.63836,13.916163,13.68034,11.819148,11.263869,10.655277,11.682579,12.81347,0.443331,0.5130475,0.5664677,0.80072194,0.62137496,0.4715753,0.512835,0.54202425,0.5427594,0.5481003,0.50872415,0.47301936,wake,dataset\wake\enescan_gürel_pozitif_1.wav
